date,region,numtotal,numdeaths,numactive,numtoday,ratetotal,ratetested
2020-09-23,Nova Scotia,1087,65.0,1.0,0,111.9,92852.0
2020-09-23,Prince Edward Island,58,0.0,1.0,1,36.96,222120.0
2020-09-23,Yukon,15,0.0,0.0,0,36.72,78670.0
2020-09-23,Northwest Territories,5,0.0,0.0,0,11.15,95971.0
2020-09-23,Canada,147753,9243.0,10722.0,1090,393.07,181798.0
2020-09-24,British Columbia,8543,229.0,1397.0,148,168.46,79159.0
2020-09-24,Alberta,17190,261.0,1462.0,158,393.25,219278.0
2020-09-24,Saskatchewan,1835,24.0,130.0,5,156.24,127085.0
2020-09-24,Manitoba,1711,19.0,449.0,37,124.94,121621.0
2020-09-24,Ontario,48496,2836.0,3774.0,409,332.93,244413.0
2020-09-24,Quebec,69670,5810.0,3917.0,582,821.1,168091.0
2020-09-24,Newfoundland and Labrador,272,3.0,1.0,0,52.15,75819.0
2020-09-24,New Brunswick,199,2.0,6.0,2,25.62,80929.0
2020-09-24,Nova Scotia,1087,65.0,1.0,0,111.9,93771.0
2020-09-24,Prince Edward Island,58,0.0,1.0,0,36.96,225974.0
2020-09-24,Yukon,15,0.0,0.0,0,36.72,79772.0
2020-09-24,Northwest Territories,5,0.0,0.0,0,11.15,97131.0
2020-09-24,Canada,149094,9249.0,11138.0,1341,396.64,183596.0
2020-09-25,British Columbia,8641,230.0,1375.0,98,170.39,80264.0
2020-09-25,Alberta,17343,261.0,1497.0,153,396.75,221451.0
2020-09-25,Saskatchewan,1846,24.0,123.0,11,157.18,128240.0
2020-09-25,Manitoba,1764,19.0,487.0,53,128.81,123141.0
2020-09-25,Ontario,48905,2837.0,3899.0,409,335.74,247193.0
2020-09-25,Quebec,70307,5814.0,4237.0,637,828.61,170039.0
2020-09-25,Newfoundland and Labrador,272,3.0,1.0,0,52.15,76893.0
2020-09-25,New Brunswick,200,2.0,7.0,1,25.75,81752.0
2020-09-25,Nova Scotia,1087,65.0,1.0,0,111.9,94584.0
2020-09-25,Prince Edward Island,58,0.0,1.0,0,36.96,228185.0
2020-09-25,Yukon,15,0.0,0.0,0,36.72,80286.0
2020-09-25,Northwest Territories,5,0.0,0.0,0,11.15,98247.0
2020-09-25,Canada,150456,9255.0,11628.0,1362,400.26,185671.0
2020-09-26,British Columbia,8641,230.0,1375.0,0,170.39,81352.0
2020-09-26,Alberta,17343,261.0,1497.0,0,396.75,221451.0
2020-09-26,Saskatchewan,1863,24.0,134.0,17,158.63,130260.0
2020-09-26,Manitoba,1829,19.0,545.0,65,133.56,123141.0
2020-09-26,Ontario,49340,2837.0,3996.0,435,338.72,250065.0
2020-09-26,Quebec,71005,5821.0,4524.0,698,836.83,172182.0
2020-09-26,Newfoundland and Labrador,272,3.0,1.0,0,52.15,77679.0
2020-09-26,New Brunswick,200,2.0,7.0,0,25.75,82578.0
2020-09-26,Nova Scotia,1087,65.0,1.0,0,111.9,95345.0
2020-09-26,Prince Edward Island,58,0.0,1.0,0,36.96,231307.0
2020-09-26,Yukon,15,0.0,0.0,0,36.72,80286.0
2020-09-26,Northwest Territories,5,0.0,0.0,0,11.15,98247.0
2020-09-26,Canada,151671,9262.0,12081.0,1215,403.5,187539.0
2020-09-27,British Columbia,8641,230.0,1375.0,0,170.39,82571.0
2020-09-27,Alberta,17343,261.0,1497.0,0,396.75,221451.0
2020-09-27,Saskatchewan,1878,24.0,144.0,15,159.9,131995.0
2020-09-27,Manitoba,1880,19.0,589.0,51,137.28,123141.0
2020-09-27,Ontario,49831,2839.0,4196.0,491,342.09,252887.0
2020-09-27,Quebec,71901,5825.0,4947.0,896,847.39,174167.0
2020-09-27,Newfoundland and Labrador,273,3.0,2.0,1,52.34,78433.0
2020-09-27,New Brunswick,200,2.0,7.0,0,25.75,83351.0
2020-09-27,Nova Scotia,1087,65.0,1.0,0,111.9,96261.0
2020-09-27,Prince Edward Island,58,0.0,1.0,0,36.96,232333.0
2020-09-27,Yukon,15,0.0,0.0,0,36.72,80286.0
2020-09-27,Northwest Territories,5,0.0,0.0,0,11.15,98247.0
2020-09-27,Canada,153125,9268.0,12759.0,1454,407.36,189355.0
2020-09-28,British Columbia,8908,233.0,1329.0,267,175.65,83386.0
2020-09-28,Alberta,17749,265.0,1549.0,406,406.03,229139.0
2020-09-28,Saskatchewan,1892,24.0,149.0,14,161.1,133440.0
2020-09-28,Manitoba,1919,20.0,618.0,39,140.13,127775.0
2020-09-28,Ontario,50531,2840.0,4564.0,700,346.9,255617.0
2020-09-28,Quebec,72651,5826.0,5196.0,750,856.23,175933.0
2020-09-28,Newfoundland and Labrador,273,3.0,2.0,0,52.34,78862.0
2020-09-28,New Brunswick,200,2.0,7.0,0,25.75,84225.0
2020-09-28,Nova Scotia,1087,65.0,1.0,0,111.9,96972.0
2020-09-28,Prince Edward Island,58,0.0,1.0,0,36.96,233232.0
2020-09-28,Yukon,15,0.0,0.0,0,36.72,81803.0
2020-09-28,Northwest Territories,5,0.0,0.0,0,11.15,99585.0
2020-09-28,Canada,155301,9278.0,13416.0,2176,413.15,192079.0
2020-09-29,British Columbia,9013,234.0,1294.0,105,177.72,84719.0
2020-09-29,Alberta,17909,266.0,1571.0,160,409.69,231540.0
2020-09-29,Saskatchewan,1899,24.0,138.0,7,161.69,134348.0
2020-09-29,Manitoba,1953,20.0,606.0,34,142.61,129166.0
2020-09-29,Ontario,51085,2844.0,4791.0,554,350.7,258166.0
2020-09-29,Quebec,73450,5833.0,5522.0,799,865.65,177764.0
2020-09-29,Newfoundland and Labrador,273,3.0,2.0,0,52.34,79516.0
2020-09-29,New Brunswick,200,2.0,6.0,0,25.75,85146.0
2020-09-29,Nova Scotia,1087,65.0,1.0,0,111.9,97595.0
2020-09-29,Prince Edward Island,59,0.0,2.0,1,37.59,234952.0
2020-09-29,Yukon,15,0.0,0.0,0,36.72,82636.0
2020-09-29,Northwest Territories,5,0.0,0.0,0,11.15,100678.0
2020-09-29,Canada,156961,9291.0,13933.0,1660,417.57,194072.0
2020-09-30,British Columbia,9138,234.0,1313.0,125,180.19,85540.0
2020-09-30,Alberta,18062,267.0,1582.0,153,413.19,231540.0
2020-09-30,Saskatchewan,1913,24.0,139.0,14,162.88,135135.0
2020-09-30,Manitoba,1993,20.0,599.0,40,145.53,130545.0
2020-09-30,Ontario,51710,2848.0,4955.0,625,354.99,260540.0
2020-09-30,Quebec,74288,5834.0,5890.0,838,875.53,179698.0
2020-09-30,Newfoundland and Labrador,274,3.0,2.0,1,52.54,80540.0
2020-09-30,New Brunswick,200,2.0,6.0,0,25.75,86180.0
2020-09-30,Nova Scotia,1088,65.0,2.0,1,112.0,98388.0
2020-09-30,Prince Edward Island,59,0.0,2.0,0,37.59,239941.0
2020-09-30,Yukon,15,0.0,0.0,0,36.72,83272.0
2020-09-30,Northwest Territories,5,0.0,0.0,0,11.15,101816.0
2020-09-30,Canada,158758,9297.0,14490.0,1797,422.35,195693.0
2020-10-01,British Columbia,9220,235.0,1290.0,82,181.81,86806.0
2020-10-01,Alberta,18235,269.0,1596.0,173,417.15,231540.0
2020-10-01,Saskatchewan,1927,24.0,144.0,14,164.08,136535.0
2020-10-01,Manitoba,2029,20.0,621.0,36,148.16,132110.0
2020-10-01,Ontario,52248,2851.0,4975.0,538,358.68,263173.0
2020-10-01,Quebec,75221,5850.0,6227.0,933,886.52,181578.0
2020-10-01,Newfoundland and Labrador,275,3.0,3.0,1,52.73,81596.0
2020-10-01,New Brunswick,200,2.0,6.0,0,25.75,87120.0
2020-10-01,Nova Scotia,1088,65.0,2.0,0,112.0,99244.0
2020-10-01,Prince Edward Island,59,0.0,2.0,0,37.59,242190.0
2020-10-01,Yukon,15,0.0,0.0,0,36.72,83909.0
2020-10-01,Northwest Territories,5,0.0,0.0,0,11.15,102797.0
2020-10-01,Canada,160535,9319.0,14866.0,1777,427.08,197478.0
2020-10-02,British Columbia,9381,238.0,1330.0,161,184.98,88248.0
2020-10-02,Alberta,18357,272.0,1558.0,122,419.94,231540.0
2020-10-02,Saskatchewan,1940,24.0,147.0,13,165.18,138016.0
2020-10-02,Manitoba,2072,21.0,652.0,43,151.3,133091.0
2020-10-02,Ontario,52980,2927.0,5203.0,732,363.71,265835.0
2020-10-02,Quebec,76273,5857.0,6733.0,1052,898.92,183468.0
2020-10-02,Newfoundland and Labrador,275,3.0,3.0,0,52.73,82551.0
2020-10-02,New Brunswick,200,2.0,5.0,0,25.75,87968.0
2020-10-02,Nova Scotia,1089,65.0,3.0,1,112.11,99978.0
2020-10-02,Prince Edward Island,59,0.0,2.0,0,37.59,242190.0
2020-10-02,Yukon,15,0.0,0.0,0,36.72,84496.0
2020-10-02,Northwest Territories,5,0.0,0.0,0,11.15,102797.0
2020-10-02,Canada,162659,9409.0,15636.0,2124,432.73,199264.0
2020-10-03,British Columbia,9381,238.0,1330.0,0,184.98,89648.0
2020-10-03,Alberta,18357,272.0,1558.0,0,419.94,231540.0
2020-10-03,Saskatchewan,1954,24.0,148.0,14,166.37,139886.0
2020-10-03,Manitoba,2108,22.0,677.0,36,153.93,133091.0
2020-10-03,Ontario,53633,2968.0,5380.0,653,368.19,268907.0
2020-10-03,Quebec,77380,5867.0,7035.0,1107,911.97,185439.0
2020-10-03,Newfoundland and Labrador,276,4.0,3.0,1,52.92,83817.0
2020-10-03,New Brunswick,201,2.0,6.0,1,25.87,88661.0
2020-10-03,Nova Scotia,1089,65.0,3.0,0,112.11,100745.0
2020-10-03,Prince Edward Island,59,0.0,2.0,0,37.59,246383.0
2020-10-03,Yukon,15,0.0,0.0,0,36.72,84496.0
2020-10-03,Northwest Territories,5,0.0,0.0,0,11.15,103712.0
2020-10-03,Canada,164471,9462.0,16142.0,1812,437.55,201217.0
2020-10-04,British Columbia,9381,238.0,1330.0,0,184.98,90666.0
2020-10-04,Alberta,18357,272.0,1558.0,0,419.94,231540.0
2020-10-04,Saskatchewan,1959,24.0,153.0,5,166.8,140782.0
2020-10-04,Manitoba,2140,23.0,696.0,32,156.27,133091.0
2020-10-04,Ontario,54199,2975.0,5405.0,566,372.08,271540.0
2020-10-04,Quebec,78459,5878.0,7277.0,1079,924.68,187335.0
2020-10-04,Newfoundland and Labrador,277,4.0,4.0,1,53.11,84599.0
2020-10-04,New Brunswick,201,2.0,3.0,0,25.87,89219.0
2020-10-04,Nova Scotia,1089,65.0,3.0,0,112.11,101281.0
2020-10-04,Prince Edward Island,61,0.0,3.0,2,38.87,247351.0
2020-10-04,Yukon,15,0.0,0.0,0,36.72,84496.0
2020-10-04,Northwest Territories,5,0.0,0.0,0,11.15,103712.0
2020-10-04,Canada,166156,9481.0,16432.0,1685,442.03,202872.0
2020-10-05,British Columbia,9739,242.0,1382.0,358,192.04,92496.0
2020-10-05,Alberta,18935,280.0,1783.0,578,433.16,231540.0
2020-10-05,Saskatchewan,1968,24.0,143.0,9,167.57,142435.0
2020-10-05,Manitoba,2191,23.0,739.0,51,159.99,136962.0
2020-10-05,Ontario,54814,2980.0,5474.0,615,376.3,274077.0
2020-10-05,Quebec,79650,5884.0,7586.0,1191,938.72,189071.0
2020-10-05,Newfoundland and Labrador,277,4.0,4.0,0,53.11,85059.0
2020-10-05,New Brunswick,203,2.0,5.0,2,26.13,89658.0
2020-10-05,Nova Scotia,1089,65.0,3.0,0,112.11,101751.0
2020-10-05,Prince Edward Island,61,0.0,3.0,0,38.87,248568.0
2020-10-05,Yukon,15,0.0,0.0,0,36.72,85377.0
2020-10-05,Northwest Territories,5,0.0,0.0,0,11.15,103712.0
2020-10-05,Canada,168960,9504.0,17122.0,2804,449.49,204720.0
2020-10-06,British Columbia,9841,244.0,1413.0,102,194.05,93711.0
2020-10-06,Alberta,19211,281.0,1900.0,276,439.48,246623.0
2020-10-06,Saskatchewan,1984,24.0,139.0,16,168.93,143426.0
2020-10-06,Manitoba,2246,24.0,781.0,55,164.01,138358.0
2020-10-06,Ontario,55362,2987.0,5469.0,548,380.06,276868.0
2020-10-06,Quebec,81014,5899.0,8082.0,1364,954.79,190553.0
2020-10-06,Newfoundland and Labrador,277,4.0,4.0,0,53.11,85916.0
2020-10-06,New Brunswick,205,2.0,5.0,2,26.39,90050.0
2020-10-06,Nova Scotia,1089,65.0,3.0,0,112.11,102196.0
2020-10-06,Prince Edward Island,61,0.0,3.0,0,38.87,250715.0
2020-10-06,Yukon,15,0.0,0.0,0,36.72,86209.0
2020-10-06,Northwest Territories,5,0.0,0.0,0,11.15,104091.0
2020-10-06,Canada,171323,9530.0,17799.0,2363,455.78,208177.0
2020-10-07,British Columbia,9956,244.0,1416.0,115,196.32,94813.0
2020-10-07,Alberta,19354,281.0,1910.0,143,442.75,248390.0
2020-10-07,Saskatchewan,1994,24.0,138.0,10,169.78,144502.0
2020-10-07,Manitoba,2278,27.0,803.0,32,166.34,140114.0
2020-10-07,Ontario,55945,2988.0,5344.0,583,384.06,279742.0
2020-10-07,Quebec,81914,5906.0,8273.0,900,965.4,192086.0
2020-10-07,Newfoundland and Labrador,277,4.0,4.0,0,53.11,86609.0
2020-10-07,New Brunswick,222,2.0,22.0,17,28.58,90885.0
2020-10-07,Nova Scotia,1089,65.0,3.0,0,112.11,102808.0
2020-10-07,Prince Edward Island,61,0.0,3.0,0,38.87,253627.0
2020-10-07,Yukon,15,0.0,0.0,0,36.72,86699.0
2020-10-07,Northwest Territories,5,0.0,0.0,0,11.15,104939.0
2020-10-07,Canada,173123,9541.0,17916.0,1800,460.57,210147.0
2020-10-08,British Columbia,10066,245.0,1423.0,110,198.49,95871.0
2020-10-08,Alberta,19718,283.0,2097.0,364,451.08,250614.0
2020-10-08,Saskatchewan,2012,24.0,143.0,18,171.31,145605.0
2020-10-08,Manitoba,2344,27.0,863.0,66,171.16,142075.0
2020-10-08,Ontario,56742,2992.0,5442.0,797,389.54,282962.0
2020-10-08,Quebec,82992,5915.0,8492.0,1078,978.11,194088.0
2020-10-08,Newfoundland and Labrador,277,4.0,4.0,0,53.11,87684.0
2020-10-08,New Brunswick,225,2.0,24.0,3,28.96,91736.0
2020-10-08,Nova Scotia,1089,65.0,3.0,0,112.11,103512.0
2020-10-08,Prince Edward Island,61,0.0,3.0,0,38.87,255851.0
2020-10-08,Yukon,15,0.0,0.0,0,36.72,87164.0
2020-10-08,Northwest Territories,5,0.0,0.0,0,11.15,105854.0
2020-10-08,Canada,175559,9557.0,18494.0,2436,467.05,212417.0
2020-10-09,British Columbia,10185,245.0,1438.0,119,200.83,97351.0
2020-10-09,Alberta,19995,282.0,2225.0,277,457.41,253959.0
2020-10-09,Saskatchewan,2034,24.0,139.0,22,173.19,147073.0
2020-10-09,Manitoba,2428,30.0,933.0,84,177.3,144253.0
2020-10-09,Ontario,57681,2997.0,5652.0,939,395.98,285944.0
2020-10-09,Quebec,84094,5936.0,8572.0,1102,991.09,195858.0
2020-10-09,Newfoundland and Labrador,279,4.0,6.0,2,53.5,88457.0
2020-10-09,New Brunswick,238,2.0,37.0,13,30.64,92723.0
2020-10-09,Nova Scotia,1089,65.0,3.0,0,112.11,104255.0
2020-10-09,Prince Edward Island,61,0.0,3.0,0,38.87,258508.0
2020-10-09,Yukon,15,0.0,0.0,0,36.72,87825.0
2020-10-09,Northwest Territories,5,0.0,0.0,0,11.15,106768.0
2020-10-09,Canada,178117,9585.0,19008.0,2558,473.85,214751.0
2020-10-10,British Columbia,10185,245.0,1438.0,0,200.83,98888.0
2020-10-10,Alberta,19995,282.0,2225.0,0,457.41,256061.0
2020-10-10,Saskatchewan,2068,24.0,161.0,34,176.08,148167.0
2020-10-10,Manitoba,2524,32.0,1017.0,96,184.31,144253.0
2020-10-10,Ontario,58490,3004.0,5754.0,809,401.54,288886.0
2020-10-10,Quebec,85191,5950.0,8545.0,1097,1004.02,197732.0
2020-10-10,Newfoundland and Labrador,282,4.0,9.0,3,54.07,88888.0
2020-10-10,New Brunswick,258,2.0,57.0,20,33.21,93501.0
2020-10-10,Nova Scotia,1092,65.0,5.0,3,112.42,104703.0
2020-10-10,Prince Edward Island,61,0.0,3.0,0,38.87,260648.0
2020-10-10,Yukon,15,0.0,0.0,0,36.72,87825.0
2020-10-10,Northwest Territories,5,0.0,0.0,0,11.15,106768.0
2020-10-10,Canada,180179,9608.0,19214.0,2062,479.34,216842.0
2020-10-11,British Columbia,10185,245.0,1438.0,0,200.83,98888.0
2020-10-11,Alberta,19995,282.0,2225.0,0,457.41,257907.0
2020-10-11,Saskatchewan,2092,25.0,179.0,24,178.12,150047.0
2020-10-11,Manitoba,2578,32.0,1063.0,54,188.25,144253.0
2020-10-11,Ontario,59139,3005.0,5697.0,649,405.99,291817.0
2020-10-11,Quebec,86133,5953.0,8341.0,942,1015.12,199347.0
2020-10-11,Newfoundland and Labrador,282,4.0,9.0,0,54.07,89283.0
2020-10-11,New Brunswick,272,2.0,71.0,14,35.01,94403.0
2020-10-11,Nova Scotia,1092,65.0,4.0,0,112.42,104703.0
2020-10-11,Prince Edward Island,63,0.0,5.0,2,40.14,262229.0
2020-10-11,Yukon,15,0.0,0.0,0,36.72,87825.0
2020-10-11,Northwest Territories,5,0.0,0.0,0,11.15,106768.0
2020-10-11,Canada,181864,9613.0,19032.0,1685,483.82,218647.0
2020-10-12,British Columbia,10185,245.0,1438.0,0,200.83,98888.0
2020-10-12,Alberta,19995,282.0,2225.0,0,457.41,260170.0
2020-10-12,Saskatchewan,2140,25.0,215.0,48,182.21,151482.0
2020-10-12,Manitoba,2655,34.0,1131.0,77,193.87,144253.0
2020-10-12,Ontario,59139,3005.0,5697.0,0,405.99,291817.0
2020-10-12,Quebec,86976,5965.0,8154.0,843,1025.06,200619.0
2020-10-12,Newfoundland and Labrador,283,4.0,9.0,1,54.26,89719.0
2020-10-12,New Brunswick,278,2.0,76.0,6,35.79,95282.0
2020-10-12,Nova Scotia,1092,65.0,4.0,0,112.42,105494.0
2020-10-12,Prince Edward Island,63,0.0,5.0,0,40.14,263828.0
2020-10-12,Yukon,15,0.0,0.0,0,36.72,87825.0
2020-10-12,Northwest Territories,5,0.0,0.0,0,11.15,106768.0
2020-10-12,Canada,182839,9627.0,18954.0,975,486.41,219294.0
2020-10-13,British Columbia,10734,250.0,1510.0,549,211.66,98888.0
2020-10-13,Alberta,20956,286.0,2615.0,961,479.4,261676.0
2020-10-13,Saskatchewan,2174,25.0,238.0,34,185.11,152804.0
2020-10-13,Manitoba,2779,35.0,1248.0,124,202.93,151182.0
2020-10-13,Ontario,60692,3017.0,5946.0,1553,416.65,296313.0
2020-10-13,Quebec,87791,5970.0,8087.0,815,1034.67,200619.0
2020-10-13,Newfoundland and Labrador,283,4.0,8.0,0,54.26,90240.0
2020-10-13,New Brunswick,284,2.0,82.0,6,36.56,96132.0
2020-10-13,Nova Scotia,1092,65.0,4.0,0,112.42,105947.0
2020-10-13,Prince Edward Island,63,0.0,3.0,0,40.14,264593.0
2020-10-13,Yukon,15,0.0,0.0,0,36.72,89245.0
2020-10-13,Northwest Territories,5,0.0,0.0,0,11.15,106768.0
2020-10-13,Canada,186881,9654.0,19741.0,4042,497.17,221546.0
2020-10-14,British Columbia,10892,250.0,1530.0,158,214.78,103803.0
2020-10-14,Alberta,21199,287.0,2689.0,243,484.96,263636.0
2020-10-14,Saskatchewan,2199,25.0,254.0,25,187.23,153804.0
2020-10-14,Manitoba,2925,37.0,1374.0,146,213.59,152835.0
2020-10-14,Ontario,61413,3017.0,5884.0,721,421.6,298451.0
2020-10-14,Quebec,88994,5977.0,8534.0,1203,1048.84,203217.0
2020-10-14,Newfoundland and Labrador,283,4.0,8.0,0,54.26,90819.0
2020-10-14,New Brunswick,292,2.0,90.0,8,37.59,96965.0
2020-10-14,Nova Scotia,1092,65.0,4.0,0,112.42,106485.0
2020-10-14,Prince Edward Island,63,0.0,3.0,0,40.14,266491.0
2020-10-14,Yukon,15,0.0,0.0,0,36.72,90028.0
2020-10-14,Northwest Territories,5,0.0,0.0,0,11.15,106768.0
2020-10-14,Canada,189387,9664.0,20372.0,2506,503.83,223993.0
2020-10-15,British Columbia,11034,250.0,1527.0,142,217.58,104749.0
2020-10-15,Alberta,21443,288.0,2738.0,244,490.54,263636.0
2020-10-15,Saskatchewan,2232,25.0,271.0,33,190.04,155189.0
2020-10-15,Manitoba,3098,38.0,1527.0,173,226.22,154446.0
2020-10-15,Ontario,62196,3022.0,5883.0,783,426.98,301105.0
2020-10-15,Quebec,89963,6005.0,8491.0,969,1060.26,203217.0
2020-10-15,Newfoundland and Labrador,284,4.0,9.0,1,54.45,91561.0
2020-10-15,New Brunswick,292,2.0,89.0,0,37.59,98183.0
2020-10-15,Nova Scotia,1092,65.0,3.0,0,112.42,107149.0
2020-10-15,Prince Edward Island,63,0.0,3.0,0,40.14,270352.0
2020-10-15,Yukon,15,0.0,0.0,0,36.72,90640.0
2020-10-15,Northwest Territories,5,0.0,0.0,0,11.15,110427.0
2020-10-15,Canada,191732,9699.0,20543.0,2345,510.07,225325.0
2020-10-16,British Columbia,11189,251.0,1551.0,155,220.63,105824.0
2020-10-16,Alberta,21775,288.0,2836.0,332,498.13,267023.0
2020-10-16,Saskatchewan,2270,25.0,299.0,38,193.28,156721.0
2020-10-16,Manitoba,3173,38.0,1582.0,75,231.7,155978.0
2020-10-16,Ontario,62908,3031.0,5873.0,712,431.87,303662.0
2020-10-16,Quebec,91018,6018.0,8488.0,1055,1072.7,206163.0
2020-10-16,Newfoundland and Labrador,287,4.0,12.0,3,55.03,92213.0
2020-10-16,New Brunswick,297,2.0,92.0,5,38.23,99187.0
2020-10-16,Nova Scotia,1093,65.0,4.0,1,112.52,107843.0
2020-10-16,Prince Edward Island,63,0.0,3.0,0,40.14,272907.0
2020-10-16,Yukon,15,0.0,0.0,0,36.72,90983.0
2020-10-16,Northwest Territories,5,0.0,0.0,0,11.15,110985.0
2020-10-16,Canada,194106,9722.0,20740.0,2374,516.39,227683.0
2020-10-17,British Columbia,11189,251.0,1551.0,0,220.63,107228.0
2020-10-17,Alberta,21775,288.0,2836.0,0,498.13,267023.0
2020-10-17,Saskatchewan,2306,25.0,326.0,36,196.35,158234.0
2020-10-17,Manitoba,3258,38.0,1648.0,85,237.9,155978.0
2020-10-17,Ontario,63713,3041.0,5986.0,805,437.39,306632.0
2020-10-17,Quebec,92297,6032.0,8663.0,1279,1087.77,207666.0
2020-10-17,Newfoundland and Labrador,287,4.0,11.0,0,55.03,92746.0
2020-10-17,New Brunswick,305,2.0,100.0,8,39.26,100161.0
2020-10-17,Nova Scotia,1095,65.0,5.0,2,112.72,108669.0
2020-10-17,Prince Edward Island,63,0.0,3.0,0,40.14,274698.0
2020-10-17,Yukon,15,0.0,0.0,0,36.72,90983.0
2020-10-17,Northwest Territories,5,0.0,0.0,0,11.15,110985.0
2020-10-17,Canada,196321,9746.0,21129.0,2215,522.28,229466.0
2020-10-18,British Columbia,11189,251.0,1551.0,0,220.63,107228.0
2020-10-18,Alberta,21775,288.0,2836.0,0,498.13,267023.0
2020-10-18,Saskatchewan,2330,25.0,342.0,24,198.39,159870.0
2020-10-18,Manitoba,3302,40.0,1675.0,44,241.12,155978.0
2020-10-18,Ontario,64371,3046.0,5954.0,658,441.91,309345.0
2020-10-18,Quebec,93391,6038.0,8794.0,1094,1100.66,208987.0
2020-10-18,Newfoundland and Labrador,287,4.0,11.0,0,55.03,93448.0
2020-10-18,New Brunswick,310,3.0,104.0,5,39.91,101052.0
2020-10-18,Nova Scotia,1097,65.0,6.0,2,112.93,109122.0
2020-10-18,Prince Edward Island,63,0.0,3.0,0,40.14,276565.0
2020-10-18,Yukon,15,0.0,0.0,0,36.72,90983.0
2020-10-18,Northwest Territories,5,0.0,0.0,0,11.15,110985.0
2020-10-18,Canada,198148,9760.0,21276.0,1827,527.14,230915.0
2020-10-19,British Columbia,11687,253.0,1681.0,498,230.45,107228.0
2020-10-19,Alberta,22673,292.0,3138.0,898,518.68,272284.0
2020-10-19,Saskatchewan,2396,25.0,398.0,66,204.01,161069.0
2020-10-19,Manitoba,3382,42.0,1743.0,80,246.96,160861.0
2020-10-19,Ontario,65075,3050.0,6047.0,704,446.74,311461.0
2020-10-19,Quebec,94429,6044.0,8856.0,1038,1112.9,210081.0
2020-10-19,Newfoundland and Labrador,287,4.0,11.0,0,55.03,93787.0
2020-10-19,New Brunswick,313,3.0,103.0,3,40.29,101541.0
2020-10-19,Nova Scotia,1097,65.0,6.0,0,112.93,109492.0
2020-10-19,Prince Edward Island,63,0.0,3.0,0,40.14,277355.0
2020-10-19,Yukon,17,0.0,2.0,2,41.61,91815.0
2020-10-19,Northwest Territories,5,0.0,0.0,0,11.15,112814.0
2020-10-19,Canada,201437,9778.0,21988.0,3289,535.89,232840.0
2020-10-20,British Columbia,11854,254.0,1729.0,167,233.75,110242.0
2020-10-20,Alberta,22996,293.0,3203.0,323,526.07,273877.0
2020-10-20,Saskatchewan,2439,25.0,427.0,43,207.67,162549.0
2020-10-20,Manitoba,3491,42.0,1746.0,109,254.92,162571.0
2020-10-20,Ontario,65896,3053.0,6237.0,821,452.38,313058.0
2020-10-20,Quebec,95216,6055.0,8693.0,787,1122.17,211111.0
2020-10-20,Newfoundland and Labrador,287,4.0,11.0,0,55.03,94280.0
2020-10-20,New Brunswick,313,3.0,95.0,0,40.29,102048.0
2020-10-20,Nova Scotia,1097,65.0,5.0,0,112.93,109968.0
2020-10-20,Prince Edward Island,64,0.0,3.0,1,40.78,280598.0
2020-10-20,Yukon,17,0.0,2.0,0,41.61,92647.0
2020-10-20,Northwest Territories,5,0.0,0.0,0,11.15,112814.0
2020-10-20,Canada,203688,9794.0,22151.0,2251,541.88,234436.0
2020-10-21,British Columbia,12057,256.0,1808.0,203,237.75,111043.0
2020-10-21,Alberta,23402,296.0,3372.0,406,535.35,275718.0
2020-10-21,Saskatchewan,2496,25.0,469.0,57,212.52,163966.0
2020-10-21,Manitoba,3626,43.0,1774.0,135,264.77,164136.0
2020-10-21,Ontario,66686,3062.0,6299.0,790,457.8,315225.0
2020-10-21,Quebec,96288,6074.0,8947.0,1072,1134.81,212404.0
2020-10-21,Newfoundland and Labrador,287,4.0,9.0,0,55.03,94915.0
2020-10-21,New Brunswick,319,4.0,92.0,6,41.06,102652.0
2020-10-21,Nova Scotia,1097,65.0,5.0,0,112.93,110546.0
2020-10-21,Prince Edward Island,64,0.0,3.0,0,40.78,286256.0
2020-10-21,Yukon,17,0.0,2.0,0,41.61,93357.0
2020-10-21,Northwest Territories,8,0.0,3.0,3,17.85,115067.0
2020-10-21,Canada,206360,9829.0,22783.0,2672,548.99,236054.0
2020-10-22,British Columbia,12331,256.0,1961.0,274,243.15,112278.0
2020-10-22,Alberta,23829,296.0,3519.0,427,545.12,277447.0
2020-10-22,Saskatchewan,2558,25.0,509.0,62,217.8,165237.0
2020-10-22,Manitoba,3773,47.0,1806.0,147,275.51,165834.0
2020-10-22,Ontario,67527,3071.0,6390.0,841,463.58,317806.0
2020-10-22,Quebec,97321,6094.0,9194.0,1033,1146.98,213798.0
2020-10-22,Newfoundland and Labrador,288,4.0,9.0,1,55.22,95574.0
2020-10-22,New Brunswick,322,4.0,81.0,3,41.45,103222.0
2020-10-22,Nova Scotia,1097,65.0,4.0,0,112.93,111320.0
2020-10-22,Prince Edward Island,64,0.0,3.0,0,40.78,288703.0
2020-10-22,Yukon,17,0.0,2.0,0,41.61,94116.0
2020-10-22,Northwest Territories,8,0.0,3.0,0,17.85,115558.0
2020-10-22,Canada,209148,9862.0,23481.0,2788,556.4,237892.0
2020-10-23,British Columbia,12554,256.0,2051.0,223,247.55,113962.0
2020-10-23,Alberta,24261,300.0,3651.0,432,555.0,279276.0
2020-10-23,Saskatchewan,2591,25.0,511.0,33,220.61,166515.0
2020-10-23,Manitoba,3935,48.0,1855.0,162,287.34,167683.0
