date,region,numtotal,numdeaths,numactive,numtoday,numtested,ratetotal,ratetested
2020-08-18,Yukon,15,0.0,0.0,0,2247.0,36.72,55001.0
2020-08-18,Northwest Territories,5,0.0,0.0,0,3267.0,11.15,72882.0
2020-08-18,Canada,123154,9044.0,4753.0,282,4880172.0,327.63,129829.0
2020-08-19,British Columbia,4745,198.0,798.0,68,268611.0,93.57,52967.0
2020-08-19,Alberta,12501,227.0,1107.0,82,684041.0,285.98,156484.0
2020-08-19,Saskatchewan,1586,22.0,154.0,4,107048.0,135.04,91146.0
2020-08-19,Manitoba,763,12.0,223.0,15,115700.0,55.72,84486.0
2020-08-19,Ontario,40972,2792.0,965.0,102,2570056.0,281.27,176435.0
2020-08-19,Quebec,61316,5729.0,1349.0,64,998424.0,722.64,117670.0
2020-08-19,Newfoundland and Labrador,268,3.0,2.0,0,29176.0,51.39,55942.0
2020-08-19,New Brunswick,186,2.0,12.0,0,50394.0,23.94,64872.0
2020-08-19,Nova Scotia,1076,64.0,5.0,1,70449.0,110.77,72524.0
2020-08-19,Prince Edward Island,44,0.0,4.0,0,24300.0,28.03,154829.0
2020-08-19,Yukon,15,0.0,0.0,0,2270.0,36.72,55564.0
2020-08-19,Northwest Territories,5,0.0,0.0,0,3277.0,11.15,73105.0
2020-08-19,Canada,123490,9049.0,4619.0,336,4925446.0,328.52,131033.0
2020-08-20,British Columbia,4825,200.0,780.0,80,271656.0,95.14,53567.0
2020-08-20,Alberta,12604,228.0,1084.0,103,690643.0,288.33,157994.0
2020-08-20,Saskatchewan,1590,22.0,149.0,4,108212.0,135.38,92138.0
2020-08-20,Manitoba,796,12.0,247.0,33,117271.0,58.12,85633.0
2020-08-20,Ontario,41048,2793.0,964.0,76,2595126.0,281.8,178157.0
2020-08-20,Quebec,61402,5730.0,1289.0,86,1008252.0,723.66,118828.0
2020-08-20,Newfoundland and Labrador,268,3.0,2.0,0,29567.0,51.39,56692.0
2020-08-20,New Brunswick,186,2.0,6.0,0,50680.0,23.94,65240.0
2020-08-20,Nova Scotia,1077,64.0,6.0,1,70899.0,110.87,72987.0
2020-08-20,Prince Edward Island,44,0.0,4.0,0,24611.0,28.03,156811.0
2020-08-20,Yukon,15,0.0,0.0,0,2298.0,36.72,56249.0
2020-08-20,Northwest Territories,5,0.0,0.0,0,3290.0,11.15,73395.0
2020-08-20,Canada,123873,9054.0,4531.0,383,4974215.0,329.54,132331.0
2020-08-21,British Columbia,4915,202.0,824.0,90,275075.0,96.92,54241.0
2020-08-21,Alberta,12748,230.0,1144.0,144,697546.0,291.63,159573.0
2020-08-21,Saskatchewan,1595,22.0,134.0,5,109188.0,135.81,92969.0
2020-08-21,Manitoba,830,12.0,265.0,34,119560.0,60.61,87304.0
2020-08-21,Ontario,41179,2796.0,986.0,131,2622281.0,282.7,180021.0
2020-08-21,Quebec,61495,5733.0,1290.0,93,1025725.0,724.75,120887.0
2020-08-21,Newfoundland and Labrador,268,3.0,0.0,0,29782.0,51.39,57104.0
2020-08-21,New Brunswick,188,2.0,8.0,2,51013.0,24.2,65668.0
2020-08-21,Nova Scotia,1077,64.0,5.0,0,71452.0,110.87,73556.0
2020-08-21,Prince Edward Island,44,0.0,4.0,0,25090.0,28.03,159863.0
2020-08-21,Yukon,15,0.0,0.0,0,2335.0,36.72,57155.0
2020-08-21,Northwest Territories,5,0.0,0.0,0,3294.0,11.15,73484.0
2020-08-21,Canada,124372,9064.0,4660.0,499,5034059.0,330.87,133923.0
2020-08-22,British Columbia,4915,202.0,824.0,0,278507.0,96.92,54918.0
2020-08-22,Alberta,12748,230.0,1144.0,0,697546.0,291.63,159573.0
2020-08-22,Saskatchewan,1597,22.0,117.0,2,110583.0,135.98,94156.0
2020-08-22,Manitoba,872,12.0,290.0,42,119560.0,63.67,87304.0
2020-08-22,Ontario,41287,2797.0,1003.0,108,2650000.0,283.44,181924.0
2020-08-22,Quebec,61599,5739.0,1284.0,104,1034827.0,725.98,121960.0
2020-08-22,Newfoundland and Labrador,268,3.0,0.0,0,29899.0,51.39,57328.0
2020-08-22,New Brunswick,188,2.0,8.0,0,51287.0,24.2,66021.0
2020-08-22,Nova Scotia,1078,64.0,6.0,1,71760.0,110.97,73873.0
2020-08-22,Prince Edward Island,44,0.0,4.0,0,25411.0,28.03,161908.0
2020-08-22,Yukon,15,0.0,0.0,0,2335.0,36.72,57155.0
2020-08-22,Northwest Territories,5,0.0,0.0,0,3301.0,11.15,73640.0
2020-08-22,Canada,124629,9071.0,4680.0,257,5076734.0,331.55,135058.0
2020-08-23,British Columbia,4915,202.0,824.0,0,282180.0,96.92,55642.0
2020-08-23,Alberta,12748,230.0,1144.0,0,697546.0,291.63,159573.0
2020-08-23,Saskatchewan,1600,22.0,106.0,3,111598.0,136.23,95021.0
2020-08-23,Manitoba,944,12.0,356.0,72,119560.0,68.93,87304.0
2020-08-23,Ontario,41402,2797.0,1010.0,115,2672619.0,284.23,183476.0
2020-08-23,Quebec,61673,5740.0,1251.0,74,1045236.0,726.85,123187.0
2020-08-23,Newfoundland and Labrador,268,3.0,0.0,0,30183.0,51.39,57873.0
2020-08-23,New Brunswick,189,2.0,9.0,1,51502.0,24.33,66298.0
2020-08-23,Nova Scotia,1080,65.0,7.0,2,72158.0,111.18,74283.0
2020-08-23,Prince Edward Island,44,0.0,4.0,0,25554.0,28.03,162819.0
2020-08-23,Yukon,15,0.0,0.0,0,2335.0,36.72,57155.0
2020-08-23,Northwest Territories,5,0.0,0.0,0,3301.0,11.15,73640.0
2020-08-23,Canada,124896,9073.0,4711.0,267,5115490.0,332.27,136089.0
2020-08-24,British Columbia,5184,203.0,913.0,269,285344.0,102.22,56266.0
2020-08-24,Alberta,13006,234.0,1172.0,258,717514.0,297.53,164141.0
2020-08-24,Saskatchewan,1602,22.0,98.0,2,112401.0,136.4,95704.0
2020-08-24,Manitoba,993,12.0,395.0,49,124109.0,72.51,90626.0
2020-08-24,Ontario,41507,2798.0,1036.0,105,2690795.0,284.95,184724.0
2020-08-24,Quebec,61741,5744.0,1236.0,68,1051257.0,727.65,123896.0
2020-08-24,Newfoundland and Labrador,268,3.0,0.0,0,30312.0,51.39,58120.0
2020-08-24,New Brunswick,189,2.0,9.0,0,51714.0,24.33,66571.0
2020-08-24,Nova Scotia,1080,65.0,7.0,0,72622.0,111.18,74761.0
2020-08-24,Prince Edward Island,44,0.0,4.0,0,25649.0,28.03,163425.0
2020-08-24,Yukon,15,0.0,0.0,0,2378.0,36.72,58207.0
2020-08-24,Northwest Territories,5,0.0,0.0,0,3301.0,11.15,73640.0
2020-08-24,Canada,125647,9083.0,4870.0,751,5169166.0,334.26,137517.0
2020-08-25,British Columbia,5242,203.0,925.0,58,286955.0,103.37,56584.0
2020-08-25,Alberta,13083,235.0,1134.0,77,723302.0,299.29,165466.0
2020-08-25,Saskatchewan,1601,23.0,88.0,-1,112713.0,136.32,95970.0
2020-08-25,Manitoba,1018,13.0,399.0,25,125672.0,74.34,91767.0
2020-08-25,Ontario,41607,2800.0,1059.0,100,2710153.0,285.63,186053.0
2020-08-25,Quebec,61803,5746.0,1207.0,62,1057098.0,728.38,124585.0
2020-08-25,Newfoundland and Labrador,268,3.0,0.0,0,30574.0,51.39,58622.0
2020-08-25,New Brunswick,190,2.0,10.0,1,52033.0,24.46,66981.0
2020-08-25,Nova Scotia,1080,65.0,4.0,0,73102.0,111.18,75255.0
2020-08-25,Prince Edward Island,44,0.0,3.0,0,25904.0,28.03,165049.0
2020-08-25,Yukon,15,0.0,0.0,0,2423.0,36.72,59309.0
2020-08-25,Northwest Territories,5,0.0,0.0,0,3387.0,11.15,75559.0
2020-08-25,Canada,125969,9090.0,4829.0,322,5205086.0,335.12,138473.0
2020-08-26,British Columbia,5304,203.0,902.0,62,289299.0,104.59,57046.0
2020-08-26,Alberta,13210,235.0,1176.0,127,729503.0,302.2,166884.0
2020-08-26,Saskatchewan,1604,24.0,60.0,3,113659.0,136.57,96775.0
2020-08-26,Manitoba,1043,13.0,408.0,25,126660.0,76.16,92489.0
2020-08-26,Ontario,41695,2802.0,1030.0,88,2731395.0,286.24,187511.0
2020-08-26,Quebec,61945,5747.0,1276.0,142,1064673.0,730.06,125478.0
2020-08-26,Newfoundland and Labrador,268,3.0,0.0,0,30807.0,51.39,59069.0
2020-08-26,New Brunswick,190,2.0,8.0,0,52387.0,24.46,67437.0
2020-08-26,Nova Scotia,1081,65.0,5.0,1,73677.0,111.28,75847.0
2020-08-26,Prince Edward Island,44,0.0,3.0,0,26199.0,28.03,166929.0
2020-08-26,Yukon,15,0.0,0.0,0,2459.0,36.72,60190.0
2020-08-26,Northwest Territories,5,0.0,0.0,0,3385.0,11.15,75514.0
2020-08-26,Canada,126417,9094.0,4868.0,448,5245891.0,336.31,139558.0
2020-08-27,British Columbia,5372,204.0,915.0,68,292792.0,105.93,57735.0
2020-08-27,Alberta,13318,237.0,1158.0,108,736405.0,304.67,168463.0
2020-08-27,Saskatchewan,1609,24.0,58.0,5,114665.0,137.0,97632.0
2020-08-27,Manitoba,1064,14.0,407.0,21,128035.0,77.69,93493.0
2020-08-27,Ontario,41813,2803.0,1070.0,118,2759084.0,287.05,189412.0
2020-08-27,Quebec,62026,5750.0,1268.0,81,1070544.0,731.01,126170.0
2020-08-27,Newfoundland and Labrador,268,3.0,0.0,0,31146.0,51.39,59719.0
2020-08-27,New Brunswick,190,2.0,7.0,0,52681.0,24.46,67816.0
2020-08-27,Nova Scotia,1081,65.0,5.0,0,74291.0,111.28,76479.0
2020-08-27,Prince Edward Island,44,0.0,3.0,0,26648.0,28.03,169790.0
2020-08-27,Yukon,15,0.0,0.0,0,2495.0,36.72,61071.0
2020-08-27,Northwest Territories,5,0.0,0.0,0,3413.0,11.15,76139.0
2020-08-27,Canada,126818,9102.0,4891.0,401,5294012.0,337.38,140838.0
2020-08-28,British Columbia,5496,204.0,982.0,124,297277.0,108.37,58619.0
2020-08-28,Alberta,13476,237.0,1185.0,158,744053.0,308.28,170213.0
2020-08-28,Saskatchewan,1611,24.0,44.0,2,115914.0,137.17,98695.0
2020-08-28,Manitoba,1096,14.0,418.0,32,129714.0,80.03,94719.0
2020-08-28,Ontario,41935,2809.0,1103.0,122,2789866.0,287.89,191526.0
2020-08-28,Quebec,62076,5755.0,1215.0,50,1084344.0,731.6,127796.0
2020-08-28,Newfoundland and Labrador,269,3.0,1.0,1,31373.0,51.58,60154.0
2020-08-28,New Brunswick,191,2.0,7.0,1,53010.0,24.59,68239.0
2020-08-28,Nova Scotia,1083,65.0,5.0,2,74986.0,111.49,77194.0
2020-08-28,Prince Edward Island,44,0.0,3.0,0,27059.0,28.03,172409.0
2020-08-28,Yukon,15,0.0,0.0,0,2518.0,36.72,61634.0
2020-08-28,Northwest Territories,5,0.0,0.0,0,3413.0,11.15,76139.0
2020-08-28,Canada,127310,9113.0,4963.0,492,5355340.0,338.69,142470.0
2020-08-29,British Columbia,5496,204.0,982.0,0,300915.0,108.37,59336.0
2020-08-29,Alberta,13476,237.0,1185.0,0,744053.0,308.28,170213.0
2020-08-29,Saskatchewan,1615,24.0,43.0,4,117299.0,137.51,99875.0
2020-08-29,Manitoba,1151,14.0,444.0,55,129714.0,84.05,94719.0
2020-08-29,Ontario,42083,2809.0,1148.0,148,2820922.0,288.9,193658.0
2020-08-29,Quebec,62232,5755.0,1242.0,156,1093669.0,733.44,128895.0
2020-08-29,Newfoundland and Labrador,269,3.0,1.0,0,31567.0,51.58,60526.0
2020-08-29,New Brunswick,191,2.0,6.0,0,53323.0,24.59,68642.0
2020-08-29,Nova Scotia,1083,65.0,5.0,0,75648.0,111.49,77876.0
2020-08-29,Prince Edward Island,44,0.0,3.0,0,27344.0,28.03,174224.0
2020-08-29,Yukon,15,0.0,0.0,0,2518.0,36.72,61634.0
2020-08-29,Northwest Territories,5,0.0,0.0,0,3427.0,11.15,76451.0
2020-08-29,Canada,127673,9113.0,5059.0,363,5402249.0,339.65,143718.0
2020-08-30,British Columbia,5496,204.0,982.0,0,305195.0,108.37,60180.0
2020-08-30,Alberta,13476,237.0,1185.0,0,744053.0,308.28,170213.0
2020-08-30,Saskatchewan,1615,24.0,42.0,0,118301.0,137.51,100728.0
2020-08-30,Manitoba,1186,14.0,462.0,35,129714.0,86.6,94719.0
2020-08-30,Ontario,42195,2810.0,1181.0,112,2845066.0,289.67,195315.0
2020-08-30,Quebec,62352,5758.0,1294.0,120,1101190.0,734.85,129781.0
2020-08-30,Newfoundland and Labrador,269,3.0,1.0,0,31792.0,51.58,60958.0
2020-08-30,New Brunswick,191,2.0,4.0,0,53550.0,24.59,68934.0
2020-08-30,Nova Scotia,1083,65.0,5.0,0,76295.0,111.49,78542.0
2020-08-30,Prince Edward Island,44,0.0,3.0,0,27496.0,28.03,175193.0
2020-08-30,Yukon,15,0.0,0.0,0,2518.0,36.72,61634.0
2020-08-30,Northwest Territories,5,0.0,0.0,0,3427.0,11.15,76451.0
2020-08-30,Canada,127940,9117.0,5159.0,267,5440447.0,340.36,144734.0
2020-08-31,British Columbia,5790,208.0,1116.0,294,308554.0,114.17,60843.0
2020-08-31,Alberta,13902,239.0,1370.0,426,767296.0,318.03,175530.0
2020-08-31,Saskatchewan,1619,24.0,34.0,4,119064.0,137.85,101377.0
2020-08-31,Manitoba,1214,14.0,469.0,28,133902.0,88.65,97777.0
2020-08-31,Ontario,42309,2811.0,1221.0,114,2869353.0,290.45,196982.0
2020-08-31,Quebec,62492,5760.0,1379.0,140,1108187.0,736.5,130606.0
2020-08-31,Newfoundland and Labrador,269,3.0,1.0,0,31941.0,51.58,61243.0
2020-08-31,New Brunswick,191,2.0,4.0,0,53799.0,24.59,69255.0
2020-08-31,Nova Scotia,1085,65.0,7.0,2,76860.0,111.7,79123.0
2020-08-31,Prince Edward Island,44,0.0,3.0,0,27576.0,28.03,175703.0
2020-08-31,Yukon,15,0.0,0.0,0,2562.0,36.72,62711.0
2020-08-31,Northwest Territories,5,0.0,0.0,0,3427.0,11.15,76451.0
2020-08-31,Canada,128948,9126.0,5604.0,1008,5504392.0,343.04,146435.0
2020-09-01,British Columbia,5848,209.0,1134.0,58,311192.0,115.31,61363.0
2020-09-01,Alberta,14066,241.0,1398.0,164,773854.0,321.78,177030.0
2020-09-01,Saskatchewan,1622,24.0,31.0,3,119567.0,138.11,101806.0
2020-09-01,Manitoba,1232,14.0,459.0,18,134885.0,89.96,98495.0
2020-09-01,Ontario,42421,2812.0,1240.0,112,2892128.0,291.22,198546.0
2020-09-01,Quebec,62614,5762.0,1414.0,122,1114354.0,737.94,131333.0
2020-09-01,Newfoundland and Labrador,269,3.0,1.0,0,32200.0,51.58,61740.0
2020-09-01,New Brunswick,191,2.0,3.0,0,54056.0,24.59,69586.0
2020-09-01,Nova Scotia,1085,65.0,6.0,0,77365.0,111.7,79643.0
2020-09-01,Prince Edward Island,44,0.0,0.0,0,27981.0,28.03,178283.0
2020-09-01,Yukon,15,0.0,0.0,0,2603.0,36.72,63715.0
2020-09-01,Northwest Territories,5,0.0,0.0,0,3467.0,11.15,77344.0
2020-09-01,Canada,129425,9132.0,5686.0,477,5545549.0,344.31,147530.0
2020-09-02,British Columbia,5952,209.0,1138.0,104,313625.0,117.37,61843.0
2020-09-02,Alberta,14180,242.0,1403.0,114,779445.0,324.39,178309.0
2020-09-02,Saskatchewan,1624,24.0,29.0,2,120510.0,138.28,102609.0
2020-09-02,Manitoba,1244,14.0,454.0,12,136520.0,90.84,99689.0
2020-09-02,Ontario,42554,2812.0,1236.0,133,2915347.0,292.14,200140.0
2020-09-02,Quebec,62746,5764.0,1467.0,132,1123174.0,739.5,132372.0
2020-09-02,Newfoundland and Labrador,269,3.0,1.0,0,32447.0,51.58,62214.0
2020-09-02,New Brunswick,192,2.0,4.0,1,54477.0,24.72,70128.0
2020-09-02,Nova Scotia,1085,65.0,6.0,0,78089.0,111.7,80389.0
2020-09-02,Prince Edward Island,44,0.0,0.0,0,28361.0,28.03,180704.0
2020-09-02,Yukon,15,0.0,0.0,0,2643.0,36.72,64694.0
2020-09-02,Northwest Territories,5,0.0,0.0,0,3495.0,11.15,77968.0
2020-09-02,Canada,129923,9135.0,5738.0,498,5590068.0,345.64,148714.0
2020-09-03,British Columbia,6041,210.0,1187.0,89,317312.0,119.12,62570.0
2020-09-03,Alberta,14310,242.0,1415.0,130,785664.0,327.36,179732.0
2020-09-03,Saskatchewan,1634,24.0,36.0,10,121559.0,139.13,103502.0
2020-09-03,Manitoba,1264,16.0,457.0,20,137809.0,92.3,100630.0
2020-09-03,Ontario,42686,2812.0,1249.0,132,2940785.0,293.04,201886.0
2020-09-03,Quebec,62933,5767.0,1551.0,187,1132113.0,741.7,133426.0
2020-09-03,Newfoundland and Labrador,269,3.0,1.0,0,32796.0,51.58,62883.0
2020-09-03,New Brunswick,192,2.0,4.0,0,54867.0,24.72,70630.0
2020-09-03,Nova Scotia,1085,65.0,6.0,0,78839.0,111.7,81161.0
2020-09-03,Prince Edward Island,46,0.0,2.0,2,28775.0,29.31,183342.0
2020-09-03,Yukon,15,0.0,0.0,0,2685.0,36.72,65722.0
2020-09-03,Northwest Territories,5,0.0,0.0,0,3537.0,11.15,78905.0
2020-09-03,Canada,130493,9141.0,5908.0,570,5638703.0,347.15,150008.0
2020-09-04,British Columbia,6162,211.0,1245.0,121,322013.0,121.51,63497.0
2020-09-04,Alberta,14474,242.0,1433.0,164,792965.0,331.11,181402.0
2020-09-04,Saskatchewan,1638,24.0,36.0,4,122549.0,139.47,104345.0
2020-09-04,Manitoba,1273,16.0,422.0,9,137809.0,92.96,100630.0
2020-09-04,Ontario,42834,2811.0,1282.0,148,2968442.0,294.06,203785.0
2020-09-04,Quebec,63117,5767.0,1626.0,184,1141870.0,743.87,134576.0
2020-09-04,Newfoundland and Labrador,269,3.0,1.0,0,32965.0,51.58,63207.0
2020-09-04,New Brunswick,192,2.0,4.0,0,55266.0,24.72,71143.0
2020-09-04,Nova Scotia,1085,65.0,5.0,0,79456.0,111.7,81796.0
2020-09-04,Prince Edward Island,47,0.0,3.0,1,29036.0,29.95,185005.0
2020-09-04,Yukon,15,0.0,0.0,0,2720.0,36.72,66579.0
2020-09-04,Northwest Territories,5,0.0,0.0,0,3548.0,11.15,79150.0
2020-09-04,Canada,131124,9141.0,6057.0,631,5690609.0,348.83,151389.0
2020-09-05,British Columbia,6162,211.0,1245.0,0,325804.0,121.51,64244.0
2020-09-05,Alberta,14474,242.0,1433.0,0,792965.0,331.11,181402.0
2020-09-05,Saskatchewan,1643,24.0,40.0,5,124245.0,139.89,105789.0
2020-09-05,Manitoba,1294,16.0,426.0,21,137809.0,94.49,100630.0
2020-09-05,Ontario,43003,2811.0,1345.0,169,2996176.0,295.22,205689.0
2020-09-05,Quebec,63292,5769.0,1713.0,175,1152442.0,745.93,135822.0
2020-09-05,Newfoundland and Labrador,270,3.0,2.0,1,33180.0,51.77,63619.0
2020-09-05,New Brunswick,192,2.0,4.0,0,55550.0,24.72,71509.0
2020-09-05,Nova Scotia,1085,65.0,5.0,0,80219.0,111.7,82581.0
2020-09-05,Prince Edward Island,47,0.0,3.0,0,29183.0,29.95,185942.0
2020-09-05,Yukon,15,0.0,0.0,0,2720.0,36.72,66579.0
2020-09-05,Northwest Territories,5,0.0,0.0,0,3548.0,11.15,79150.0
2020-09-05,Canada,131495,9143.0,6216.0,371,5735811.0,349.82,152592.0
2020-09-06,British Columbia,6162,211.0,1245.0,0,329626.0,121.51,64998.0
2020-09-06,Alberta,14474,242.0,1433.0,0,792965.0,331.11,181402.0
2020-09-06,Saskatchewan,1651,24.0,48.0,8,125950.0,140.58,107241.0
2020-09-06,Manitoba,1323,16.0,409.0,29,137809.0,96.61,100630.0
2020-09-06,Ontario,43161,2813.0,1390.0,158,3024184.0,296.3,207612.0
2020-09-06,Quebec,63497,5769.0,1857.0,205,1162798.0,748.35,137042.0
2020-09-06,Newfoundland and Labrador,270,3.0,2.0,0,33326.0,51.77,63899.0
2020-09-06,New Brunswick,192,2.0,3.0,0,55784.0,24.72,71810.0
2020-09-06,Nova Scotia,1085,65.0,3.0,0,80898.0,111.7,83280.0
2020-09-06,Prince Edward Island,47,0.0,3.0,0,29449.0,29.95,187637.0
2020-09-06,Yukon,15,0.0,0.0,0,2720.0,36.72,66579.0
2020-09-06,Northwest Territories,5,0.0,0.0,0,3548.0,11.15,79150.0
2020-09-06,Canada,131895,9145.0,6393.0,400,5781027.0,350.88,153795.0
2020-09-07,British Columbia,6162,211.0,1245.0,0,333716.0,121.51,65804.0
2020-09-07,Alberta,14474,242.0,1433.0,0,816374.0,331.11,186757.0
2020-09-07,Saskatchewan,1662,24.0,58.0,11,127480.0,141.51,108543.0
2020-09-07,Manitoba,1338,16.0,412.0,15,137809.0,97.7,100630.0
2020-09-07,Ontario,43161,2813.0,1390.0,0,3047133.0,296.3,209187.0
2020-09-07,Quebec,63713,5770.0,1983.0,216,1170858.0,750.89,137992.0
2020-09-07,Newfoundland and Labrador,270,3.0,2.0,0,33528.0,51.77,64286.0
2020-09-07,New Brunswick,192,2.0,3.0,0,55784.0,24.72,71810.0
2020-09-07,Nova Scotia,1086,65.0,4.0,1,81390.0,111.8,83787.0
2020-09-07,Prince Edward Island,51,0.0,7.0,4,29570.0,32.5,188408.0
2020-09-07,Yukon,15,0.0,0.0,0,2720.0,36.72,66579.0
2020-09-07,Northwest Territories,5,0.0,0.0,0,3548.0,11.15,79150.0
2020-09-07,Canada,132142,9146.0,6537.0,247,5841880.0,351.54,155414.0
2020-09-08,British Columbia,6591,213.0,1400.0,429,336405.0,129.97,66335.0
2020-09-08,Alberta,15093,247.0,1692.0,619,825046.0,345.27,188741.0
2020-09-08,Saskatchewan,1669,24.0,58.0,7,128286.0,142.11,109230.0
2020-09-08,Manitoba,1349,16.0,393.0,11,144762.0,98.51,105707.0
2020-09-08,Ontario,43536,2813.0,1527.0,375,3067378.0,298.88,210577.0
2020-09-08,Quebec,63876,5770.0,1944.0,163,1179250.0,752.81,138981.0
2020-09-08,Newfoundland and Labrador,270,3.0,2.0,0,33666.0,51.77,64551.0
2020-09-08,New Brunswick,192,2.0,2.0,0,56275.0,24.72,72442.0
2020-09-08,Nova Scotia,1086,65.0,3.0,0,81837.0,111.8,84247.0
2020-09-08,Prince Edward Island,53,0.0,9.0,2,29764.0,33.77,189644.0
2020-09-08,Yukon,15,0.0,0.0,0,2785.0,36.72,68170.0
2020-09-08,Northwest Territories,5,0.0,0.0,0,3607.0,11.15,80467.0
2020-09-08,Canada,133748,9153.0,7030.0,1606,5891121.0,355.81,156724.0
2020-09-09,British Columbia,6691,213.0,1378.0,100,339354.0,131.94,66916.0
2020-09-09,Alberta,15191,248.0,1585.0,98,832016.0,347.52,190335.0
2020-09-09,Saskatchewan,1670,24.0,59.0,1,128864.0,142.19,109722.0
2020-09-09,Manitoba,1365,16.0,404.0,16,145640.0,99.67,106348.0
2020-09-09,Ontario,43685,2813.0,1540.0,149,3084407.0,299.9,211746.0
2020-09-09,Quebec,64056,5771.0,1885.0,180,1188308.0,754.94,140049.0
2020-09-09,Newfoundland and Labrador,270,3.0,1.0,0,33893.0,51.77,64986.0
2020-09-09,New Brunswick,192,2.0,2.0,0,56540.0,24.72,72783.0
2020-09-09,Nova Scotia,1086,65.0,3.0,0,82247.0,111.8,84669.0
2020-09-09,Prince Edward Island,55,0.0,11.0,2,30070.0,35.04,191593.0
2020-09-09,Yukon,15,0.0,0.0,0,2822.0,36.72,69075.0
2020-09-09,Northwest Territories,5,0.0,0.0,0,3619.0,11.15,80734.0
2020-09-09,Canada,134294,9155.0,6868.0,546,5929848.0,357.27,157754.0
2020-09-10,British Columbia,6830,213.0,1427.0,139,342566.0,134.68,67549.0
2020-09-10,Alberta,15304,253.0,1494.0,113,838433.0,350.1,191803.0
2020-09-10,Saskatchewan,1676,24.0,59.0,6,129692.0,142.7,110427.0
2020-09-10,Manitoba,1378,16.0,360.0,13,146915.0,100.62,107279.0
2020-09-10,Ontario,43855,2814.0,1567.0,170,3108270.0,301.07,213384.0
2020-09-10,Quebec,64244,5773.0,1847.0,188,1200682.0,757.15,141507.0
2020-09-10,Newfoundland and Labrador,270,3.0,1.0,0,34239.0,51.77,65650.0
2020-09-10,New Brunswick,193,2.0,3.0,1,56928.0,24.84,73283.0
2020-09-10,Nova Scotia,1086,65.0,2.0,0,82751.0,111.8,85188.0
2020-09-10,Prince Edward Island,55,0.0,11.0,0,30510.0,35.04,194397.0
2020-09-10,Yukon,15,0.0,0.0,0,2855.0,36.72,69883.0
2020-09-10,Northwest Territories,5,0.0,0.0,0,3641.0,11.15,81225.0
2020-09-10,Canada,134924,9163.0,6771.0,630,5979566.0,358.94,159076.0
2020-09-11,British Columbia,6962,213.0,1476.0,132,346695.0,137.28,68364.0
2020-09-11,Alberta,15415,253.0,1444.0,111,846551.0,352.64,193660.0
2020-09-11,Saskatchewan,1688,24.0,66.0,12,131037.0,143.73,111572.0
2020-09-11,Manitoba,1393,16.0,287.0,15,148326.0,101.72,108309.0
2020-09-11,Ontario,44068,2813.0,1657.0,213,3139708.0,302.53,215542.0
2020-09-11,Quebec,64463,5774.0,1846.0,219,1219471.0,759.73,143721.0
2020-09-11,Newfoundland and Labrador,270,3.0,1.0,0,34503.0,51.77,66156.0
2020-09-11,New Brunswick,193,2.0,2.0,0,57244.0,24.84,73690.0
2020-09-11,Nova Scotia,1086,65.0,2.0,0,83344.0,111.8,85798.0
2020-09-11,Prince Edward Island,55,0.0,8.0,0,30821.0,35.04,196378.0
2020-09-11,Yukon,15,0.0,0.0,0,2883.0,36.72,70568.0
2020-09-11,Northwest Territories,5,0.0,0.0,0,3641.0,11.15,81225.0
2020-09-11,Canada,135626,9163.0,6789.0,702,6046330.0,360.81,160853.0
2020-09-12,British Columbia,6962,213.0,1476.0,0,351209.0,137.28,69254.0
2020-09-12,Alberta,15415,253.0,1444.0,0,846551.0,352.64,193660.0
2020-09-12,Saskatchewan,1709,24.0,83.0,21,132277.0,145.51,112628.0
2020-09-12,Manitoba,1410,16.0,238.0,17,148326.0,102.96,108309.0
2020-09-12,Ontario,44300,2814.0,1769.0,232,3139708.0,304.12,215542.0
2020-09-12,Quebec,64707,5780.0,1873.0,244,1234892.0,762.61,145539.0
2020-09-12,Newfoundland and Labrador,271,3.0,2.0,1,34965.0,51.96,67042.0
2020-09-12,New Brunswick,193,2.0,2.0,0,57644.0,24.84,74204.0
2020-09-12,Nova Scotia,1086,65.0,1.0,0,83910.0,111.8,86381.0
2020-09-12,Prince Edward Island,55,0.0,8.0,0,31103.0,35.04,198175.0
2020-09-12,Yukon,15,0.0,0.0,0,2883.0,36.72,70568.0
2020-09-12,Northwest Territories,5,0.0,0.0,0,3678.0,11.15,82051.0
2020-09-12,Canada,136141,9170.0,6896.0,515,6069252.0,362.18,161462.0
2020-09-13,British Columbia,6962,213.0,1476.0,0,355154.0,137.28,70032.0
2020-09-13,Alberta,15415,253.0,1444.0,0,846551.0,352.64,193660.0
2020-09-13,Saskatchewan,1726,24.0,99.0,17,133546.0,146.96,113708.0
2020-09-13,Manitoba,1428,16.0,239.0,18,148326.0,104.27,108309.0
2020-09-13,Ontario,44504,2815.0,1848.0,204,3204286.0,305.52,219976.0
2020-09-13,Quebec,64986,5780.0,1938.0,279,1248937.0,765.9,147194.0
2020-09-13,Newfoundland and Labrador,271,3.0,2.0,0,35310.0,51.96,67703.0
2020-09-13,New Brunswick,193,2.0,2.0,0,58113.0,24.84,74808.0
2020-09-13,Nova Scotia,1086,65.0,1.0,0,84289.0,111.8,86771.0
2020-09-13,Prince Edward Island,55,0.0,8.0,0,31289.0,35.04,199360.0
2020-09-13,Yukon,15,0.0,0.0,0,2883.0,36.72,70568.0
