date,region,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
2020-03-17,Newfoundland and Labrador,-11.0,23.0,25.0,-15.0,-23.0,7.0
2020-03-18,Newfoundland and Labrador,-23.0,13.0,-6.0,-25.0,-33.0,11.0
2020-03-19,Newfoundland and Labrador,-19.0,14.0,36.0,-24.0,-37.0,10.0
2020-03-20,Newfoundland and Labrador,-33.0,-1.0,0.0,-32.0,-17.0,14.0
2020-03-21,Newfoundland and Labrador,-46.0,-17.0,-27.0,-37.0,-26.0,12.0
2020-03-22,Newfoundland and Labrador,-38.0,-17.0,18.0,-19.0,-18.0,5.0
2020-03-23,Newfoundland and Labrador,-39.0,-10.0,55.0,-39.0,-46.0,12.0
2020-03-24,Newfoundland and Labrador,-51.0,-22.0,-14.0,-50.0,-54.0,17.0
2020-03-25,Newfoundland and Labrador,-66.0,-48.0,-38.0,-67.0,-62.0,21.0
2020-03-26,Newfoundland and Labrador,-51.0,-26.0,6.0,-56.0,-58.0,18.0
2020-03-27,Newfoundland and Labrador,-61.0,-38.0,-53.0,-70.0,-45.0,24.0
2020-03-28,Newfoundland and Labrador,-55.0,-26.0,-26.0,-49.0,-42.0,14.0
2020-03-29,Newfoundland and Labrador,-54.0,-38.0,-18.0,-60.0,-35.0,9.0
2020-03-30,Newfoundland and Labrador,-58.0,-33.0,-18.0,-63.0,-59.0,17.0
2020-03-31,Newfoundland and Labrador,-54.0,-33.0,-16.0,-58.0,-61.0,20.0
2020-04-01,Newfoundland and Labrador,-51.0,-30.0,-13.0,-62.0,-60.0,19.0
2020-04-02,Newfoundland and Labrador,-52.0,-29.0,-25.0,-67.0,-60.0,20.0
2020-04-03,Newfoundland and Labrador,-51.0,-24.0,-30.0,-61.0,-45.0,22.0
2020-04-04,Newfoundland and Labrador,-55.0,-27.0,-30.0,-62.0,-44.0,14.0
2020-04-05,Newfoundland and Labrador,-43.0,-25.0,23.0,-58.0,-33.0,8.0
2020-04-06,Newfoundland and Labrador,-47.0,-22.0,11.0,-60.0,-57.0,16.0
2020-04-07,Newfoundland and Labrador,-49.0,-24.0,-13.0,-60.0,-60.0,19.0
2020-04-08,Newfoundland and Labrador,-43.0,-17.0,5.0,-63.0,-59.0,18.0
2020-04-09,Newfoundland and Labrador,-32.0,0.0,4.0,-60.0,-60.0,17.0
2020-04-10,Newfoundland and Labrador,-81.0,-75.0,-45.0,-83.0,-74.0,30.0
2020-04-11,Newfoundland and Labrador,-45.0,-7.0,-28.0,-63.0,-43.0,14.0
2020-04-12,Newfoundland and Labrador,-71.0,-63.0,32.0,-56.0,-42.0,9.0
2020-04-13,Newfoundland and Labrador,-40.0,-20.0,83.0,-59.0,-59.0,15.0
2020-04-14,Newfoundland and Labrador,-49.0,-31.0,-36.0,-65.0,-60.0,20.0
2020-04-15,Newfoundland and Labrador,-39.0,-20.0,15.0,-56.0,-59.0,18.0
2020-04-16,Newfoundland and Labrador,-40.0,-23.0,-16.0,-62.0,-59.0,19.0
2020-04-17,Newfoundland and Labrador,-43.0,-24.0,2.0,-61.0,-44.0,21.0
2020-04-18,Newfoundland and Labrador,-45.0,-20.0,-7.0,-54.0,-40.0,13.0
2020-04-19,Newfoundland and Labrador,-59.0,-45.0,-55.0,-76.0,-36.0,11.0
2020-04-20,Newfoundland and Labrador,-38.0,-17.0,13.0,-59.0,-57.0,16.0
2020-04-21,Newfoundland and Labrador,-43.0,-26.0,-19.0,-60.0,-58.0,19.0
2020-04-22,Newfoundland and Labrador,-37.0,-19.0,39.0,-52.0,-57.0,17.0
2020-04-23,Newfoundland and Labrador,-40.0,-23.0,-11.0,-59.0,-57.0,19.0
2020-04-24,Newfoundland and Labrador,-42.0,-22.0,4.0,-54.0,-42.0,20.0
2020-04-25,Newfoundland and Labrador,-47.0,-21.0,-17.0,-61.0,-40.0,13.0
2020-04-26,Newfoundland and Labrador,-19.0,-9.0,109.0,-47.0,-27.0,5.0
2020-04-28,Newfoundland and Labrador,-36.0,-20.0,-3.0,-57.0,-57.0,13.0
2020-04-29,Newfoundland and Labrador,-36.0,-20.0,10.0,-60.0,-56.0,17.0
2020-04-30,Newfoundland and Labrador,-32.0,-17.0,35.0,-62.0,-55.0,16.0
2020-05-01,Newfoundland and Labrador,-33.0,-12.0,83.0,-57.0,-37.0,16.0
2020-05-02,Newfoundland and Labrador,-40.0,-15.0,1.0,-65.0,-35.0,11.0
2020-05-03,Newfoundland and Labrador,-31.0,-14.0,-12.0,-65.0,-20.0,6.0
2020-05-04,Newfoundland and Labrador,-28.0,-10.0,73.0,-58.0,-51.0,12.0
2020-05-05,Newfoundland and Labrador,-46.0,-28.0,-44.0,-72.0,-55.0,19.0
2020-05-06,Newfoundland and Labrador,-31.0,-11.0,37.0,-62.0,-53.0,16.0
2020-05-07,Newfoundland and Labrador,-30.0,-10.0,46.0,-59.0,-52.0,15.0
2020-05-08,Newfoundland and Labrador,-34.0,-7.0,11.0,-61.0,-35.0,18.0
2020-05-09,Newfoundland and Labrador,-30.0,6.0,36.0,-59.0,-29.0,9.0
2020-05-10,Newfoundland and Labrador,-15.0,0.0,12.0,-60.0,-12.0,4.0
2020-05-11,Newfoundland and Labrador,-27.0,-8.0,107.0,-53.0,-47.0,11.0
2020-05-12,Newfoundland and Labrador,-35.0,-19.0,4.0,-59.0,-51.0,16.0
2020-05-13,Newfoundland and Labrador,-28.0,-11.0,42.0,-57.0,-50.0,15.0
2020-05-14,Newfoundland and Labrador,-29.0,-13.0,23.0,-59.0,-50.0,13.0
2020-05-15,Newfoundland and Labrador,-30.0,-7.0,61.0,-56.0,-32.0,15.0
2020-05-16,Newfoundland and Labrador,-35.0,-8.0,73.0,-57.0,-27.0,7.0
2020-05-17,Newfoundland and Labrador,-13.0,3.0,156.0,-53.0,-12.0,1.0
2020-05-19,Newfoundland and Labrador,-24.0,-6.0,30.0,-60.0,-48.0,14.0
2020-05-20,Newfoundland and Labrador,-15.0,3.0,121.0,-56.0,-48.0,12.0
2020-05-21,Newfoundland and Labrador,-18.0,-6.0,120.0,-59.0,-47.0,12.0
2020-05-22,Newfoundland and Labrador,-28.0,-7.0,62.0,-57.0,-26.0,15.0
2020-05-23,Newfoundland and Labrador,-31.0,-6.0,34.0,-62.0,-20.0,8.0
2020-05-24,Newfoundland and Labrador,-4.0,8.0,212.0,-47.0,-6.0,0.0
2020-05-26,Newfoundland and Labrador,-24.0,-11.0,75.0,-57.0,-45.0,12.0
2020-05-27,Newfoundland and Labrador,-17.0,-4.0,103.0,-54.0,-44.0,12.0
2020-05-28,Newfoundland and Labrador,-19.0,-7.0,74.0,-60.0,-44.0,12.0
2020-05-29,Newfoundland and Labrador,-22.0,0.0,169.0,-51.0,-24.0,11.0
2020-05-30,Newfoundland and Labrador,-26.0,-3.0,104.0,-57.0,-10.0,5.0
2020-05-31,Newfoundland and Labrador,-1.0,8.0,180.0,-49.0,6.0,-1.0
2020-06-02,Newfoundland and Labrador,-28.0,-16.0,2.0,-61.0,-43.0,14.0
2020-06-03,Newfoundland and Labrador,-19.0,-6.0,106.0,-54.0,-42.0,11.0
2020-06-04,Newfoundland and Labrador,-23.0,-11.0,36.0,-59.0,-42.0,13.0
2020-06-05,Newfoundland and Labrador,-22.0,-2.0,193.0,-40.0,-19.0,10.0
2020-06-06,Newfoundland and Labrador,-25.0,-2.0,114.0,-40.0,-10.0,4.0
2020-06-07,Newfoundland and Labrador,-15.0,0.0,33.0,-49.0,3.0,2.0
2020-06-09,Newfoundland and Labrador,-12.0,-8.0,60.0,-41.0,-38.0,10.0
2020-06-10,Newfoundland and Labrador,-6.0,0.0,98.0,-30.0,-37.0,9.0
2020-06-11,Newfoundland and Labrador,-6.0,-2.0,112.0,-22.0,-36.0,8.0
2020-06-12,Newfoundland and Labrador,-12.0,4.0,181.0,-19.0,-14.0,7.0
2020-06-13,Newfoundland and Labrador,-16.0,0.0,128.0,-10.0,-4.0,2.0
2020-06-14,Newfoundland and Labrador,-4.0,5.0,66.0,-10.0,8.0,-2.0
2020-06-16,Newfoundland and Labrador,-1.0,4.0,158.0,-18.0,-35.0,7.0
2020-06-17,Newfoundland and Labrador,-1.0,1.0,170.0,-16.0,-36.0,7.0
2020-06-18,Newfoundland and Labrador,-2.0,-1.0,111.0,-20.0,-36.0,7.0
2020-06-19,Newfoundland and Labrador,-6.0,4.0,119.0,-8.0,-13.0,6.0
2020-06-20,Newfoundland and Labrador,-10.0,11.0,79.0,0.0,-4.0,2.0
2020-06-25,Newfoundland and Labrador,3.0,1.0,180.0,-18.0,-35.0,6.0
2020-06-26,Newfoundland and Labrador,-3.0,5.0,183.0,-7.0,-11.0,5.0
2020-06-27,Newfoundland and Labrador,-14.0,1.0,107.0,-2.0,-3.0,1.0
2020-06-30,Newfoundland and Labrador,14.0,29.0,153.0,-19.0,-34.0,4.0
2020-07-02,Newfoundland and Labrador,2.0,5.0,59.0,-21.0,-37.0,7.0
2020-07-03,Newfoundland and Labrador,-1.0,7.0,120.0,-7.0,-13.0,6.0
2020-07-04,Newfoundland and Labrador,-9.0,4.0,130.0,-7.0,-3.0,1.0
2020-07-07,Newfoundland and Labrador,6.0,7.0,197.0,-16.0,-34.0,4.0
2020-07-09,Newfoundland and Labrador,5.0,4.0,126.0,-20.0,-33.0,5.0
2020-07-10,Newfoundland and Labrador,-1.0,8.0,165.0,-6.0,-9.0,4.0
2020-07-11,Newfoundland and Labrador,-8.0,6.0,234.0,-6.0,0.0,-3.0
2020-07-14,Newfoundland and Labrador,2.0,4.0,141.0,-21.0,-34.0,5.0
2020-07-15,Newfoundland and Labrador,-5.0,-4.0,65.0,-25.0,-34.0,8.0
2020-07-16,Newfoundland and Labrador,4.0,7.0,100.0,-24.0,-33.0,6.0
2020-07-17,Newfoundland and Labrador,-2.0,6.0,144.0,-7.0,-10.0,5.0
2020-07-18,Newfoundland and Labrador,-4.0,11.0,221.0,-2.0,-2.0,-2.0
2020-07-23,Newfoundland and Labrador,9.0,7.0,237.0,-13.0,-32.0,3.0
2020-07-24,Newfoundland and Labrador,-6.0,4.0,131.0,-9.0,-9.0,6.0
2020-07-25,Newfoundland and Labrador,-8.0,4.0,228.0,4.0,0.0,-3.0
2020-07-26,Newfoundland and Labrador,16.0,16.0,180.0,5.0,14.0,-5.0
2020-07-31,Newfoundland and Labrador,1.0,10.0,180.0,-16.0,-12.0,4.0
2020-08-01,Newfoundland and Labrador,-7.0,8.0,148.0,-21.0,-3.0,0.0
2020-08-06,Newfoundland and Labrador,12.0,8.0,240.0,-26.0,-33.0,3.0
2020-08-07,Newfoundland and Labrador,0.0,7.0,268.0,-19.0,-10.0,2.0
2020-08-08,Newfoundland and Labrador,-6.0,4.0,257.0,-11.0,-3.0,-4.0
2020-08-13,Newfoundland and Labrador,7.0,3.0,168.0,-23.0,-34.0,4.0
2020-08-14,Newfoundland and Labrador,0.0,8.0,165.0,-15.0,-10.0,4.0
2020-08-15,Newfoundland and Labrador,-4.0,6.0,211.0,-11.0,-3.0,-3.0
2020-09-11,Newfoundland and Labrador,-5.0,-5.0,59.0,3.0,0.0,4.0
2020-09-12,Newfoundland and Labrador,-5.0,3.0,128.0,19.0,1.0,-2.0
2020-09-13,Newfoundland and Labrador,20.0,12.0,200.0,22.0,14.0,-5.0
2020-09-15,Newfoundland and Labrador,6.0,-1.0,125.0,-1.0,-21.0,3.0
2020-09-16,Newfoundland and Labrador,8.0,-2.0,157.0,2.0,-21.0,2.0
2020-09-17,Newfoundland and Labrador,4.0,-6.0,93.0,-11.0,-23.0,3.0
2020-09-18,Newfoundland and Labrador,-1.0,-4.0,67.0,3.0,6.0,4.0
2020-09-19,Newfoundland and Labrador,-7.0,0.0,39.0,6.0,-2.0,2.0
2020-09-20,Newfoundland and Labrador,25.0,14.0,181.0,19.0,17.0,-4.0
2020-09-22,Newfoundland and Labrador,0.0,-4.0,59.0,-13.0,-21.0,4.0
2020-09-23,Newfoundland and Labrador,-5.0,-8.0,39.0,-22.0,-20.0,6.0
2020-09-24,Newfoundland and Labrador,1.0,-5.0,71.0,-10.0,-18.0,4.0
2020-09-25,Newfoundland and Labrador,-1.0,-2.0,98.0,0.0,10.0,3.0
2020-09-26,Newfoundland and Labrador,-4.0,2.0,80.0,5.0,3.0,0.0
2020-09-27,Newfoundland and Labrador,18.0,11.0,158.0,9.0,17.0,-4.0
2020-09-29,Newfoundland and Labrador,1.0,-3.0,97.0,-14.0,-17.0,4.0
2020-09-30,Newfoundland and Labrador,4.0,-3.0,116.0,-8.0,-19.0,3.0
2020-10-01,Newfoundland and Labrador,3.0,-2.0,48.0,-15.0,-17.0,3.0
2020-10-02,Newfoundland and Labrador,-3.0,-3.0,71.0,15.0,11.0,2.0
2020-10-03,Newfoundland and Labrador,-6.0,-1.0,30.0,29.0,-2.0,1.0
2020-10-04,Newfoundland and Labrador,21.0,15.0,131.0,24.0,12.0,-4.0
2020-10-06,Newfoundland and Labrador,1.0,-4.0,78.0,1.0,-18.0,2.0
2020-10-07,Newfoundland and Labrador,-1.0,-6.0,64.0,-3.0,-18.0,4.0
2020-10-08,Newfoundland and Labrador,-1.0,-7.0,20.0,-6.0,-18.0,5.0
2020-10-09,Newfoundland and Labrador,-2.0,1.0,43.0,2.0,11.0,4.0
2020-10-10,Newfoundland and Labrador,-7.0,6.0,51.0,16.0,3.0,0.0
2020-10-11,Newfoundland and Labrador,-3.0,2.0,89.0,8.0,11.0,-3.0
2020-10-13,Newfoundland and Labrador,0.0,-2.0,70.0,6.0,-17.0,3.0
2020-10-14,Newfoundland and Labrador,1.0,-2.0,79.0,5.0,-16.0,4.0
2020-10-15,Newfoundland and Labrador,1.0,-4.0,27.0,5.0,-15.0,5.0
2020-10-16,Newfoundland and Labrador,1.0,1.0,70.0,24.0,16.0,3.0
2020-10-17,Newfoundland and Labrador,-4.0,2.0,41.0,42.0,1.0,1.0
2020-10-18,Newfoundland and Labrador,21.0,13.0,133.0,39.0,16.0,-3.0
2020-10-20,Newfoundland and Labrador,2.0,-1.0,60.0,7.0,-15.0,4.0
2020-10-21,Newfoundland and Labrador,3.0,-2.0,71.0,0.0,-15.0,4.0
2020-10-22,Newfoundland and Labrador,3.0,-5.0,39.0,-2.0,-15.0,4.0
2020-10-23,Newfoundland and Labrador,0.0,0.0,53.0,15.0,18.0,4.0
2020-10-24,Newfoundland and Labrador,-4.0,1.0,38.0,21.0,3.0,2.0
2020-10-25,Newfoundland and Labrador,16.0,8.0,41.0,19.0,13.0,-1.0
2020-10-27,Newfoundland and Labrador,-6.0,-8.0,-8.0,-8.0,-16.0,6.0
2020-10-28,Newfoundland and Labrador,7.0,1.0,28.0,2.0,-14.0,5.0
2020-10-29,Newfoundland and Labrador,8.0,-1.0,18.0,0.0,-13.0,4.0
2020-10-30,Newfoundland and Labrador,4.0,7.0,22.0,16.0,17.0,4.0
2020-10-31,Newfoundland and Labrador,-8.0,-1.0,18.0,22.0,2.0,2.0
2020-11-01,Newfoundland and Labrador,18.0,7.0,77.0,23.0,14.0,-2.0
2020-11-03,Newfoundland and Labrador,-3.0,-7.0,16.0,8.0,-15.0,5.0
2020-11-04,Newfoundland and Labrador,-5.0,-12.0,5.0,0.0,-17.0,6.0
2020-11-05,Newfoundland and Labrador,3.0,-8.0,26.0,11.0,-14.0,4.0
2020-11-06,Newfoundland and Labrador,-4.0,-7.0,22.0,31.0,18.0,5.0
2020-11-07,Newfoundland and Labrador,-7.0,-4.0,-5.0,48.0,2.0,3.0
2020-11-08,Newfoundland and Labrador,17.0,5.0,70.0,42.0,15.0,-2.0
2020-11-10,Newfoundland and Labrador,8.0,6.0,36.0,7.0,-15.0,3.0
2020-11-11,Newfoundland and Labrador,-44.0,-47.0,95.0,-48.0,-66.0,16.0
2020-11-12,Newfoundland and Labrador,8.0,-1.0,30.0,7.0,-14.0,5.0
2020-11-13,Newfoundland and Labrador,5.0,4.0,34.0,26.0,16.0,5.0
2020-11-14,Newfoundland and Labrador,-13.0,-8.0,-27.0,27.0,-3.0,6.0
2020-11-15,Newfoundland and Labrador,17.0,4.0,16.0,32.0,13.0,0.0
2020-11-17,Newfoundland and Labrador,2.0,-5.0,25.0,10.0,-13.0,5.0
2020-11-18,Newfoundland and Labrador,3.0,-4.0,35.0,-8.0,-13.0,5.0
2020-11-19,Newfoundland and Labrador,3.0,-8.0,6.0,-16.0,-13.0,5.0
2020-11-20,Newfoundland and Labrador,2.0,6.0,-5.0,3.0,15.0,6.0
2020-11-21,Newfoundland and Labrador,-1.0,9.0,1.0,7.0,3.0,3.0
2020-11-22,Newfoundland and Labrador,20.0,15.0,29.0,4.0,15.0,-1.0
2020-11-24,Newfoundland and Labrador,-13.0,-15.0,-25.0,-31.0,-17.0,8.0
2020-11-25,Newfoundland and Labrador,2.0,-1.0,48.0,-3.0,-13.0,5.0
2020-11-26,Newfoundland and Labrador,6.0,0.0,3.0,0.0,-14.0,5.0
2020-11-27,Newfoundland and Labrador,2.0,2.0,4.0,21.0,17.0,5.0
2020-11-28,Newfoundland and Labrador,-4.0,6.0,-5.0,28.0,3.0,3.0
2020-11-29,Newfoundland and Labrador,17.0,12.0,17.0,14.0,13.0,0.0
2020-02-15,Nova Scotia,-1.0,-6.0,-10.0,4.0,-1.0,0.0
2020-02-16,Nova Scotia,57.0,51.0,84.0,27.0,14.0,-6.0
2020-02-17,Nova Scotia,-35.0,-50.0,105.0,-34.0,-67.0,15.0
2020-02-18,Nova Scotia,6.0,17.0,-2.0,0.0,-2.0,0.0
2020-02-19,Nova Scotia,-1.0,-5.0,-4.0,-1.0,-5.0,2.0
2020-02-20,Nova Scotia,9.0,3.0,4.0,-3.0,0.0,-1.0
2020-02-21,Nova Scotia,0.0,-2.0,-16.0,0.0,2.0,1.0
2020-02-22,Nova Scotia,0.0,-3.0,2.0,4.0,1.0,0.0
2020-02-23,Nova Scotia,53.0,39.0,202.0,35.0,20.0,-7.0
2020-02-24,Nova Scotia,1.0,2.0,26.0,3.0,2.0,1.0
2020-02-25,Nova Scotia,-1.0,2.0,6.0,4.0,2.0,0.0
2020-02-26,Nova Scotia,7.0,4.0,18.0,9.0,2.0,-1.0
2020-02-27,Nova Scotia,-6.0,-7.0,-18.0,-8.0,1.0,2.0
2020-02-28,Nova Scotia,1.0,2.0,-18.0,6.0,5.0,1.0
2020-02-29,Nova Scotia,2.0,-1.0,2.0,13.0,4.0,0.0
2020-03-01,Nova Scotia,38.0,32.0,71.0,28.0,17.0,-4.0
2020-03-02,Nova Scotia,5.0,4.0,16.0,4.0,3.0,1.0
2020-03-03,Nova Scotia,3.0,5.0,5.0,2.0,3.0,1.0
2020-03-04,Nova Scotia,2.0,-3.0,-8.0,2.0,1.0,1.0
2020-03-05,Nova Scotia,8.0,5.0,15.0,0.0,5.0,0.0
2020-03-06,Nova Scotia,7.0,9.0,16.0,6.0,7.0,0.0
2020-03-07,Nova Scotia,-13.0,-13.0,-22.0,-8.0,-2.0,4.0
2020-03-08,Nova Scotia,54.0,41.0,141.0,32.0,19.0,-6.0
2020-03-09,Nova Scotia,2.0,3.0,9.0,3.0,2.0,1.0
2020-03-10,Nova Scotia,-1.0,1.0,-9.0,0.0,1.0,2.0
2020-03-11,Nova Scotia,2.0,1.0,4.0,3.0,1.0,1.0
2020-03-12,Nova Scotia,13.0,20.0,41.0,2.0,3.0,-1.0
2020-03-13,Nova Scotia,1.0,27.0,-14.0,-7.0,1.0,3.0
2020-03-14,Nova Scotia,-6.0,17.0,21.0,-2.0,-1.0,2.0
2020-03-15,Nova Scotia,38.0,64.0,182.0,13.0,13.0,-4.0
2020-03-16,Nova Scotia,-5.0,34.0,20.0,-27.0,-29.0,9.0
2020-03-17,Nova Scotia,-22.0,15.0,21.0,-33.0,-37.0,12.0
2020-03-18,Nova Scotia,-30.0,0.0,71.0,-36.0,-42.0,14.0
2020-03-19,Nova Scotia,-30.0,4.0,86.0,-42.0,-44.0,14.0
2020-03-20,Nova Scotia,-43.0,-8.0,-22.0,-49.0,-47.0,19.0
2020-03-21,Nova Scotia,-49.0,-21.0,88.0,-38.0,-34.0,11.0
2020-03-22,Nova Scotia,-34.0,4.0,83.0,-38.0,-25.0,4.0
2020-03-23,Nova Scotia,-50.0,-21.0,-16.0,-58.0,-55.0,19.0
2020-03-24,Nova Scotia,-65.0,-39.0,-54.0,-66.0,-61.0,24.0
2020-03-25,Nova Scotia,-51.0,-21.0,-7.0,-57.0,-58.0,20.0
2020-03-26,Nova Scotia,-58.0,-30.0,-47.0,-69.0,-59.0,22.0
2020-03-27,Nova Scotia,-55.0,-24.0,-42.0,-65.0,-57.0,24.0
2020-03-28,Nova Scotia,-56.0,-29.0,-4.0,-52.0,-42.0,14.0
2020-03-29,Nova Scotia,-33.0,-7.0,95.0,-45.0,-32.0,5.0
2020-03-30,Nova Scotia,-52.0,-26.0,-31.0,-64.0,-59.0,21.0
2020-03-31,Nova Scotia,-53.0,-25.0,-40.0,-66.0,-60.0,22.0
2020-04-01,Nova Scotia,-55.0,-30.0,-38.0,-66.0,-60.0,22.0
2020-04-02,Nova Scotia,-56.0,-32.0,-51.0,-74.0,-60.0,22.0
2020-04-03,Nova Scotia,-53.0,-27.0,-52.0,-69.0,-58.0,24.0
2020-04-04,Nova Scotia,-59.0,-36.0,-44.0,-61.0,-44.0,16.0
2020-04-05,Nova Scotia,-38.0,-15.0,44.0,-51.0,-33.0,5.0
2020-04-06,Nova Scotia,-51.0,-27.0,-24.0,-66.0,-59.0,21.0
2020-04-07,Nova Scotia,-53.0,-25.0,-35.0,-67.0,-60.0,21.0
2020-04-08,Nova Scotia,-49.0,-20.0,-29.0,-66.0,-60.0,21.0
2020-04-09,Nova Scotia,-36.0,2.0,-19.0,-65.0,-60.0,19.0
2020-04-10,Nova Scotia,-84.0,-75.0,-68.0,-83.0,-83.0,33.0
2020-04-11,Nova Scotia,-55.0,-21.0,-55.0,-62.0,-46.0,16.0
2020-04-12,Nova Scotia,-71.0,-65.0,27.0,-60.0,-44.0,7.0
2020-04-13,Nova Scotia,-56.0,-34.0,-43.0,-75.0,-68.0,24.0
2020-04-14,Nova Scotia,-49.0,-26.0,-15.0,-66.0,-60.0,21.0
2020-04-15,Nova Scotia,-50.0,-29.0,-46.0,-68.0,-61.0,22.0
2020-04-16,Nova Scotia,-45.0,-23.0,-23.0,-67.0,-59.0,21.0
2020-04-17,Nova Scotia,-50.0,-27.0,-41.0,-68.0,-58.0,24.0
2020-04-18,Nova Scotia,-57.0,-35.0,-54.0,-64.0,-41.0,15.0
2020-04-19,Nova Scotia,-44.0,-25.0,10.0,-63.0,-33.0,6.0
2020-04-20,Nova Scotia,-46.0,-26.0,-19.0,-68.0,-58.0,20.0
2020-04-21,Nova Scotia,-45.0,-23.0,-13.0,-66.0,-59.0,20.0
2020-04-22,Nova Scotia,-49.0,-30.0,-42.0,-69.0,-59.0,22.0
2020-04-23,Nova Scotia,-46.0,-23.0,-27.0,-69.0,-58.0,20.0
2020-04-24,Nova Scotia,-54.0,-32.0,-43.0,-69.0,-56.0,23.0
2020-04-25,Nova Scotia,-51.0,-30.0,-19.0,-56.0,-39.0,13.0
2020-04-26,Nova Scotia,-25.0,-5.0,60.0,-49.0,-27.0,4.0
2020-04-27,Nova Scotia,-48.0,-29.0,-51.0,-74.0,-58.0,22.0
2020-04-28,Nova Scotia,-55.0,-32.0,-57.0,-74.0,-61.0,20.0
2020-04-29,Nova Scotia,-40.0,-18.0,-21.0,-62.0,-58.0,20.0
2020-04-30,Nova Scotia,-37.0,-15.0,3.0,-62.0,-56.0,18.0
2020-05-01,Nova Scotia,-43.0,-21.0,-26.0,-63.0,-55.0,22.0
2020-05-02,Nova Scotia,-50.0,-31.0,-20.0,-60.0,-39.0,14.0
2020-05-03,Nova Scotia,-13.0,2.0,307.0,-33.0,-23.0,2.0
2020-05-04,Nova Scotia,-40.0,-22.0,1.0,-68.0,-56.0,19.0
2020-05-05,Nova Scotia,-40.0,-20.0,3.0,-66.0,-57.0,20.0
2020-05-06,Nova Scotia,-35.0,-18.0,85.0,-59.0,-56.0,18.0
2020-05-07,Nova Scotia,-40.0,-18.0,-12.0,-71.0,-56.0,20.0
2020-05-08,Nova Scotia,-38.0,-13.0,46.0,-60.0,-52.0,20.0
2020-05-09,Nova Scotia,-45.0,-17.0,-32.0,-66.0,-36.0,14.0
2020-05-10,Nova Scotia,-8.0,15.0,107.0,-50.0,-19.0,3.0
2020-05-11,Nova Scotia,-33.0,-16.0,130.0,-56.0,-53.0,16.0
2020-05-12,Nova Scotia,-40.0,-19.0,10.0,-64.0,-55.0,19.0
2020-05-13,Nova Scotia,-36.0,-17.0,37.0,-60.0,-54.0,19.0
2020-05-14,Nova Scotia,-30.0,-11.0,98.0,-61.0,-53.0,15.0
2020-05-15,Nova Scotia,-35.0,-13.0,89.0,-59.0,-52.0,17.0
2020-05-16,Nova Scotia,-44.0,-23.0,26.0,-59.0,-33.0,12.0
2020-05-18,Nova Scotia,-39.0,-28.0,217.0,-66.0,-72.0,19.0
2020-05-19,Nova Scotia,-29.0,-9.0,115.0,-57.0,-52.0,16.0
2020-05-20,Nova Scotia,-23.0,-6.0,133.0,-47.0,-52.0,15.0
2020-05-21,Nova Scotia,-21.0,-2.0,187.0,-51.0,-51.0,14.0
2020-05-22,Nova Scotia,-28.0,-7.0,168.0,-49.0,-47.0,15.0
2020-05-23,Nova Scotia,-32.0,-15.0,119.0,-41.0,-25.0,8.0
2020-05-24,Nova Scotia,5.0,22.0,407.0,-22.0,-8.0,-1.0
2020-05-25,Nova Scotia,-20.0,-5.0,153.0,-50.0,-49.0,14.0
2020-05-26,Nova Scotia,-26.0,-10.0,109.0,-51.0,-48.0,15.0
2020-05-27,Nova Scotia,-20.0,-4.0,153.0,-45.0,-48.0,14.0
2020-05-28,Nova Scotia,-16.0,-1.0,228.0,-48.0,-46.0,13.0
2020-05-29,Nova Scotia,-26.0,-6.0,86.0,-49.0,-44.0,15.0
2020-05-30,Nova Scotia,-34.0,-16.0,43.0,-46.0,-18.0,9.0
2020-05-31,Nova Scotia,5.0,23.0,321.0,-25.0,2.0,-1.0
2020-06-01,Nova Scotia,-18.0,-6.0,132.0,-45.0,-44.0,13.0
2020-06-02,Nova Scotia,-24.0,-9.0,83.0,-51.0,-46.0,15.0
2020-06-03,Nova Scotia,-28.0,-13.0,17.0,-55.0,-47.0,17.0
2020-06-04,Nova Scotia,-17.0,-1.0,224.0,-47.0,-43.0,12.0
2020-06-05,Nova Scotia,-21.0,-6.0,120.0,-50.0,-41.0,13.0
2020-06-06,Nova Scotia,-29.0,-17.0,33.0,-49.0,-14.0,9.0
2020-06-07,Nova Scotia,7.0,19.0,209.0,-36.0,2.0,-1.0
2020-06-08,Nova Scotia,-13.0,-5.0,150.0,-47.0,-41.0,12.0
2020-06-09,Nova Scotia,-16.0,-7.0,147.0,-48.0,-42.0,12.0
2020-06-10,Nova Scotia,-10.0,-3.0,153.0,-43.0,-42.0,12.0
2020-06-11,Nova Scotia,-10.0,-3.0,142.0,-49.0,-41.0,11.0
2020-06-12,Nova Scotia,-19.0,-7.0,71.0,-50.0,-39.0,13.0
2020-06-13,Nova Scotia,-21.0,-14.0,155.0,-37.0,-7.0,5.0
2020-06-14,Nova Scotia,18.0,24.0,320.0,-28.0,8.0,-3.0
2020-06-15,Nova Scotia,-8.0,-2.0,176.0,-44.0,-40.0,11.0
2020-06-16,Nova Scotia,-8.0,-1.0,242.0,-41.0,-39.0,10.0
2020-06-17,Nova Scotia,-8.0,-2.0,235.0,-40.0,-40.0,10.0
2020-06-18,Nova Scotia,-3.0,2.0,326.0,-43.0,-39.0,8.0
2020-06-19,Nova Scotia,-9.0,2.0,254.0,-41.0,-37.0,8.0
